"TOA5","21492","CR1000X","21492","CR1000X.Std.04.02","CPU:Lab2.CR1X","33475","SlowResponse"
"TIMESTAMP","RECORD","AirTC","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Deg C","%","m/s","deg","m/s","degC"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-31 20:12:00",8811,3.53656,35.4356,1.22,12.4,1.22,3.3
"2022-01-31 20:13:00",8812,3.526131,35.37769,1.79,355.5,1.79,3.4
"2022-01-31 20:14:00",8813,3.539719,35.35439,2.1,350.6,2.1,3.4
"2022-01-31 20:15:00",8814,3.471916,35.38933,2.95,348.5,2.95,3.1
"2022-01-31 20:16:00",8815,3.472008,35.45562,1.5,349.9,1.5,3.5
"2022-01-31 20:17:00",8816,3.45417,35.42609,1.49,8.9,1.49,3.3
"2022-01-31 20:18:00",8817,3.402969,35.42575,0.57,325.3,0.57,3.1
"2022-01-31 20:19:00",8818,3.381538,35.43512,0.41,121.2,0.41,3
"2022-01-31 20:20:00",8819,3.328667,35.4362,1.9,13.8,1.9,3.4
"2022-01-31 20:21:00",8820,3.30571,35.43634,1.03,33.4,1.03,3.3
"2022-01-31 20:22:00",8821,3.334511,35.46336,0.47,183.9,0.47,3
"2022-01-31 20:23:00",8822,3.318916,35.4524,1.42,356.7,1.42,3.3
"2022-01-31 20:24:00",8823,3.284348,35.42361,2.76,355.8,2.76,3.2
"2022-01-31 20:25:00",8824,3.290459,35.44034,0.94,1.9,0.94,3.1
"2022-01-31 20:26:00",8825,3.309502,35.44376,0.91,46.2,0.91,3.1
"2022-01-31 20:27:00",8826,3.318314,35.51617,0.52,273.5,0.52,3
"2022-01-31 20:28:00",8827,3.25872,35.45642,2.37,8.9,2.37,3
"2022-01-31 20:29:00",8828,3.233574,35.49265,1.84,353.4,1.84,2.9
"2022-01-31 20:30:00",8829,3.243179,35.49029,0.67,6.2,0.67,2.7
"2022-01-31 20:31:00",8830,3.097687,35.56516,1.22,87.5,1.22,2.7
"2022-01-31 20:32:00",8831,3.056259,35.44399,0.93,39.4,0.93,2.8
"2022-01-31 20:33:00",8832,2.967499,35.47135,1,107.8,1,2.4
"2022-01-31 20:34:00",8833,2.933296,35.47833,2.92,340.9,2.92,2.6
"2022-01-31 20:35:00",8834,2.886826,35.55478,0.72,14.2,0.72,2.5
"2022-01-31 20:36:00",8835,2.811333,35.49984,2.22,340.9,2.22,2.7
"2022-01-31 20:37:00",8836,2.762291,35.52165,0.81,38.5,0.81,2.7
"2022-01-31 20:38:00",8837,2.691216,35.52837,1.48,58.5,1.48,2.6
"2022-01-31 20:39:00",8838,2.704041,35.53897,2.22,75,2.22,2.6
"2022-01-31 20:40:00",8839,2.714432,35.60202,0.75,12.2,0.75,2.7
"2022-01-31 20:41:00",8840,2.705322,35.63238,0.33,313.9,0.33,2.6
"2022-01-31 20:42:00",8841,2.692627,35.66203,0.63,114,0.63,2.6
"2022-01-31 20:43:00",8842,2.708771,35.67276,0.83,310.3,0.83,2.6
"2022-01-31 20:44:00",8843,2.721832,35.72242,0.48,0.4,0.48,2.6
"2022-01-31 20:45:00",8844,2.714256,35.76426,1.96,348.1,1.96,2.8
"2022-01-31 20:46:00",8845,2.703949,35.8285,0.22,192.1,0.22,2.6
"2022-01-31 20:47:00",8846,2.724236,36.02114,1.22,0.4,1.22,2.7
"2022-01-31 20:48:00",8847,2.715523,35.88328,1.15,351.8,1.15,2.8
"2022-01-31 20:49:00",8848,2.74173,35.98597,0.39,13.9,0.39,2.6
"2022-01-31 20:50:00",8849,2.694427,36.0645,2.01,20.7,2.01,2.9
"2022-01-31 20:51:00",8850,2.692268,35.99911,0.81,358.3,0.81,2.7
"2022-01-31 20:52:00",8851,2.747581,36.06411,1.59,291.6,1.59,2.7
"2022-01-31 20:53:00",8852,2.75367,36.09044,0.41,324.2,0.41,2.6
"2022-01-31 20:54:00",8853,2.753441,36.09346,0.87,29.4,0.87,2.8
"2022-01-31 20:55:00",8854,2.773735,36.15137,1.56,55.2,1.56,2.8
"2022-01-31 20:56:00",8855,2.752937,36.11674,1.26,329.5,1.26,2.6
"2022-01-31 20:57:00",8856,2.736488,36.18486,2.49,304.9,2.49,2.7
"2022-01-31 20:58:00",8857,2.760719,36.2248,0.82,9.4,0.82,2.6
"2022-01-31 20:59:00",8858,2.737793,36.2143,1.68,2.3,1.68,2.9
"2022-01-31 21:00:00",8859,2.773331,36.1764,0.32,4.7,0.32,2.5
"2022-01-31 21:01:00",8860,2.777473,36.26735,0.8,336.5,0.8,2.7
"2022-01-31 21:02:00",8861,2.761345,36.26551,0.93,8.3,0.93,2.7
"2022-01-31 21:03:00",8862,2.765602,36.25084,0.73,164.5,0.73,2.8
"2022-01-31 21:04:00",8863,2.735512,36.28069,1.54,241.8,1.54,2.7
"2022-01-31 21:05:00",8864,2.753151,36.29388,2.35,0.2,2.35,2.9
"2022-01-31 21:06:00",8865,2.808586,36.30388,0.48,46.8,0.48,2.7
"2022-01-31 21:07:00",8866,2.808792,36.32435,0.46,260.8,0.46,2.7
"2022-01-31 21:08:00",8867,2.860329,36.33016,0.78,338.6,0.78,2.8
"2022-01-31 21:09:00",8868,2.834984,36.38287,0.77,320.2,0.77,2.6
"2022-01-31 21:10:00",8869,2.884216,36.30151,2.23,357,2.23,2.8
"2022-01-31 21:11:00",8870,2.876289,36.31891,0.72,167.9,0.72,2.7
"2022-01-31 21:12:00",8871,2.886345,36.31425,0.78,4,0.78,2.7
"2022-01-31 21:13:00",8872,2.876328,36.31639,1.37,334.3,1.37,2.7
"2022-01-31 21:14:00",8873,2.905075,36.31417,1.07,353.6,1.07,2.8
"2022-01-31 21:15:00",8874,2.902718,36.33362,0.85,310.7,0.85,2.7
"2022-01-31 21:16:00",8875,2.891388,36.21257,0.34,67.5,0.34,2.6
"2022-01-31 21:17:00",8876,2.877838,36.28439,1.63,344.3,1.63,2.8
"2022-01-31 21:18:00",8877,2.883064,36.28019,1.66,323.7,1.66,2.7
"2022-01-31 21:19:00",8878,2.915321,36.4012,1.62,326.9,1.62,2.6
"2022-01-31 21:20:00",8879,2.906845,36.33044,0.34,85.7,0.34,2.5
"2022-01-31 21:21:00",8880,2.868393,36.34242,0.96,323.1,0.96,2.6
"2022-01-31 21:22:00",8881,2.83741,36.30994,0.87,234.3,0.87,2.6
"2022-01-31 21:23:00",8882,2.850349,36.35415,1.39,3.1,1.39,2.8
"2022-01-31 21:24:00",8883,2.828278,36.34573,0.26,243.2,0.26,2.7
"2022-01-31 21:25:00",8884,2.854752,36.3856,1.1,286.6,1.1,2.7
"2022-01-31 21:26:00",8885,2.859085,36.26996,0.73,251.4,0.73,2.6
"2022-01-31 21:27:00",8886,2.881721,36.40221,3.19,336.8,3.19,2.6
"2022-01-31 21:28:00",8887,2.85408,36.41585,0.64,205,0.64,2.5
"2022-01-31 21:29:00",8888,2.850517,36.37167,1.92,262,1.92,2.6
"2022-01-31 21:30:00",8889,2.841209,36.46294,0.81,4.8,0.81,2.7
"2022-01-31 21:31:00",8890,2.838829,36.39126,1.05,244.1,1.05,2.7
"2022-01-31 21:32:00",8891,2.839333,36.44878,2.33,348.3,2.33,2.7
"2022-01-31 21:33:00",8892,2.831482,36.44006,1.07,77.2,1.07,2.6
"2022-01-31 21:34:00",8893,2.846474,36.4537,1.05,349.5,1.05,2.6
"2022-01-31 21:35:00",8894,2.859276,36.4958,1.63,7.3,1.63,2.7
"2022-01-31 21:36:00",8895,2.885551,36.5003,1.31,9.8,1.31,2.7
"2022-01-31 21:37:00",8896,2.855431,36.49282,0.89,116.9,0.89,2.7
"2022-01-31 21:38:00",8897,2.83931,36.54434,0.31,338.4,0.31,2.7
"2022-01-31 21:39:00",8898,2.832932,36.47158,0.67,19.3,0.67,2.6
"2022-01-31 21:40:00",8899,2.841072,36.47189,1.16,97.4,1.16,2.7
"2022-01-31 21:41:00",8900,2.835838,36.51517,0.93,125.3,0.93,2.7
"2022-01-31 21:42:00",8901,2.852638,36.65485,1.75,166.4,1.75,2.8
"2022-01-31 21:43:00",8902,2.902359,36.55376,0.28,137.4,0.28,2.6
"2022-01-31 21:44:00",8903,2.901901,36.61847,0.66,107.9,0.66,2.8
"2022-01-31 21:45:00",8904,2.895103,36.70251,0.66,129.3,0.66,2.8
"2022-01-31 21:46:00",8905,2.875854,36.65409,0.31,121.6,0.31,2.5
"2022-01-31 21:47:00",8906,2.89978,36.71014,0.69,12.7,0.69,2.5
"2022-01-31 21:48:00",8907,2.873451,36.69939,0.69,171.7,0.69,2.3
"2022-01-31 21:49:00",8908,2.871071,36.7131,0.42,182.7,0.42,2.4
"2022-01-31 21:50:00",8909,2.864655,36.7528,0.8,185.8,0.8,2.3
"2022-01-31 21:51:00",8910,2.805412,36.73935,0.41,310,0.41,2.4
"2022-01-31 21:52:00",8911,2.829285,36.78959,0.78,347.1,0.78,2.3
"2022-01-31 21:53:00",8912,2.728546,36.78223,0.9,70.3,0.9,2.2
"2022-01-31 21:54:00",8913,2.714149,36.69713,0.37,338.6,0.37,2.4
"2022-01-31 21:55:00",8914,2.652397,36.73837,0.8,182.3,0.8,2.5
"2022-01-31 21:56:00",8915,2.603096,36.73207,0.42,325.7,0.42,2.4
"2022-01-31 21:57:00",8916,2.646667,36.72583,1.15,358.3,1.15,2.6
"2022-01-31 21:58:00",8917,2.628365,36.7533,0.16,216.4,0.16,2.5
"2022-01-31 21:59:00",8918,2.635841,36.75715,0.65,42.9,0.65,2.7
"2022-01-31 22:00:00",8919,2.614403,36.84602,0.8,85.4,0.8,2.7
"2022-01-31 22:01:00",8920,2.600792,36.73157,0.83,78.8,0.83,2.7
"2022-01-31 22:02:00",8921,2.659142,36.70227,3.18,353.6,3.18,2.7
"2022-01-31 22:03:00",8922,2.661346,36.72062,2.68,280.8,2.68,2.7
"2022-01-31 22:04:00",8923,2.691048,36.63733,1.33,348.5,1.33,2.7
"2022-01-31 22:05:00",8924,2.751221,36.60431,1.64,348.4,1.64,2.8
"2022-01-31 22:06:00",8925,2.768608,36.55421,1.99,349.1,1.99,2.7
"2022-01-31 22:07:00",8926,2.808144,36.52404,0.74,8.1,0.74,2.6
"2022-01-31 22:08:00",8927,2.806442,36.44142,1.88,340,1.88,2.8
"2022-01-31 22:09:00",8928,2.78878,36.44895,0.74,164,0.74,2.6
"2022-01-31 22:10:00",8929,2.829742,36.40803,1.6,344.3,1.6,2.5
"2022-01-31 22:11:00",8930,2.876076,36.3671,2.84,335,2.84,2.6
"2022-01-31 22:12:00",8931,2.860245,36.36138,0.65,306.9,0.65,2.7
"2022-01-31 22:13:00",8932,2.857544,36.36226,2.47,341.5,2.47,2.7
"2022-01-31 22:14:00",8933,2.856064,36.29048,2.88,352.1,2.88,2.6
"2022-01-31 22:15:00",8934,2.830276,36.27891,1.67,330.4,1.67,2.6
"2022-01-31 22:16:00",8935,2.78688,36.28056,1.66,340.8,1.66,2.5
"2022-01-31 22:17:00",8936,2.84436,36.34002,1.28,35.3,1.28,2.5
"2022-01-31 22:18:00",8937,2.757721,36.25282,0.5,136,0.5,2.5
"2022-01-31 22:19:00",8938,2.76368,36.23417,2.06,7.5,2.06,2.5
"2022-01-31 22:20:00",8939,2.789665,36.235,1.43,281.8,1.43,2.4
"2022-01-31 22:21:00",8940,2.706329,36.28254,3.27,0.3,3.27,2.5
"2022-01-31 22:22:00",8941,2.692291,36.20459,0.5,303.9,0.5,2.4
"2022-01-31 22:23:00",8942,2.666443,36.21708,3.93,0.3,3.93,2.3
"2022-01-31 22:24:00",8943,2.658264,36.1894,0.89,22.7,0.89,2.4
"2022-01-31 22:25:00",8944,2.624039,36.1725,3.16,348,3.16,2.5
"2022-01-31 22:26:00",8945,2.589943,36.19975,0.72,179.1,0.72,2.4
"2022-01-31 22:27:00",8946,2.602364,36.20951,1.36,331.2,1.36,2.4
"2022-01-31 22:28:00",8947,2.559998,36.14959,1.36,353.9,1.36,2.4
"2022-01-31 22:29:00",8948,2.556503,36.182,0.81,66.9,0.81,2.4
"2022-01-31 22:30:00",8949,2.581291,36.18694,0.4,36.8,0.4,2.3
"2022-01-31 22:31:00",8950,2.537178,36.18755,1.41,2,1.41,2.4
"2022-01-31 22:32:00",8951,2.53511,36.20189,0.4,219.6,0.4,2.2
"2022-01-31 22:33:00",8952,2.549141,36.20027,1.73,27.3,1.73,2.2
"2022-01-31 22:34:00",8953,2.48069,36.18619,1.9,343.2,1.9,2.2
"2022-01-31 22:35:00",8954,2.418495,36.18429,1.64,19.2,1.64,2.3
"2022-01-31 22:36:00",8955,2.382515,36.18369,3.34,341.5,3.34,2.1
"2022-01-31 22:37:00",8956,2.415306,36.19486,1.28,135.6,1.28,2.3
"2022-01-31 22:38:00",8957,2.354874,36.20002,0.67,328.3,0.67,2.3
"2022-01-31 22:39:00",8958,2.337486,36.09973,0.33,308.6,0.33,2.2
"2022-01-31 22:40:00",8959,2.353424,36.19934,0.35,236.5,0.35,2.3
"2022-01-31 22:41:00",8960,2.328293,36.21661,1.1,19.4,1.1,2.2
"2022-01-31 22:42:00",8961,2.331718,36.21257,2.54,24.4,2.54,2.2
"2022-01-31 22:43:00",8962,2.395943,36.32429,0.71,78.4,0.71,2.2
"2022-01-31 22:44:00",8963,2.352394,36.25254,1.07,14.9,1.07,2.3
"2022-01-31 22:45:00",8964,2.354065,36.25562,1.47,343.1,1.47,2.2
"2022-01-31 22:46:00",8965,2.370453,36.26648,0.8,307.8,0.8,2.1
"2022-01-31 22:47:00",8966,2.343109,36.24387,1.18,122.5,1.18,2.2
"2022-01-31 22:48:00",8967,2.327858,36.24634,0.54,68.9,0.54,2.1
"2022-01-31 22:49:00",8968,2.288765,36.24602,0.23,72.9,0.23,2
"2022-01-31 22:50:00",8969,2.309044,36.28782,0.09,10.2,0.09,1.9
"2022-01-31 22:51:00",8970,2.272491,36.24207,0.43,53.8,0.43,2.2
"2022-01-31 22:52:00",8971,2.263756,36.33237,1.77,351.8,1.77,2
"2022-01-31 22:53:00",8972,2.256516,36.39067,1.1,311.8,1.1,1.9
"2022-01-31 22:54:00",8973,2.204979,36.32228,0.4,335.3,0.4,2
"2022-01-31 22:55:00",8974,2.190918,36.31211,1.05,337.7,1.05,2
"2022-01-31 22:56:00",8975,2.225945,36.22367,0.26,259.9,0.26,1.9
"2022-01-31 22:57:00",8976,2.196297,36.34164,1.1,287.4,1.1,2
"2022-01-31 22:58:00",8977,2.148872,36.39437,0.48,335.3,0.48,2
"2022-01-31 22:59:00",8978,2.148605,36.27569,0.86,328.5,0.86,2
"2022-01-31 23:00:00",8979,2.171875,36.28882,1.63,354.3,1.63,2
"2022-01-31 23:01:00",8980,2.172432,36.26431,0.21,317.7,0.21,2.2
"2022-01-31 23:02:00",8981,2.171776,36.29528,0.95,30.9,0.95,2.1
"2022-01-31 23:03:00",8982,2.152145,36.31166,0.38,43.9,0.38,2.1
"2022-01-31 23:04:00",8983,2.16304,36.25526,1.55,219.2,1.55,1.9
"2022-01-31 23:05:00",8984,2.145538,36.21554,0.8,43.8,0.8,2.1
"2022-01-31 23:06:00",8985,2.178391,36.32536,1.44,335.5,1.44,2.2
"2022-01-31 23:07:00",8986,2.187729,36.17972,1.38,18.1,1.38,2.2
"2022-01-31 23:08:00",8987,2.184448,36.21596,1.27,345.4,1.27,2.1
"2022-01-31 23:09:00",8988,2.149239,36.09422,1.26,357.7,1.26,2.2
"2022-01-31 23:10:00",8989,2.148178,36.14889,0.77,324,0.77,2
"2022-01-31 23:11:00",8990,2.210266,36.15239,1.17,68.9,1.17,2.2
"2022-01-31 23:12:00",8991,2.24073,36.2277,1.86,302.3,1.86,2.2
"2022-01-31 23:13:00",8992,2.212158,36.15658,1.62,27,1.62,2
"2022-01-31 23:14:00",8993,2.218239,36.16636,1.93,40.8,1.93,2.2
"2022-01-31 23:15:00",8994,2.208244,36.17538,0.98,359.5,0.98,2.2
"2022-01-31 23:16:00",8995,2.217171,36.11788,0.64,8.5,0.64,2.2
"2022-01-31 23:17:00",8996,2.247383,36.08788,1.89,50.1,1.89,2.2
"2022-01-31 23:18:00",8997,2.235931,36.08585,1.46,333.4,1.46,2.1
"2022-01-31 23:19:00",8998,2.240181,36.0849,1.83,336.1,1.83,2.2
"2022-01-31 23:20:00",8999,2.275497,36.09174,1.06,357.8,1.06,2.1
"2022-01-31 23:21:00",9000,2.278679,36.07762,0.4,217,0.4,2
"2022-01-31 23:22:00",9001,2.241875,36.02568,0.42,265.3,0.42,2
"2022-01-31 23:23:00",9002,2.235832,36.05008,2.29,352.5,2.29,2.1
"2022-01-31 23:24:00",9003,2.245811,36.05174,0.35,50.9,0.35,2
"2022-01-31 23:25:00",9004,2.26416,36.02984,0.45,313.3,0.45,2.1
"2022-01-31 23:26:00",9005,2.267349,36.01414,0.68,6.9,0.68,2
"2022-01-31 23:27:00",9006,2.262848,36.03907,0.83,200.5,0.83,2.2
"2022-01-31 23:28:00",9007,2.246437,35.93083,1.27,19.6,1.27,2.1
"2022-01-31 23:29:00",9008,2.206047,36.02101,1.85,8.6,1.85,2.1
"2022-01-31 23:30:00",9009,2.215065,36.03071,0.46,348.8,0.46,2
"2022-01-31 23:31:00",9010,2.217049,36.01297,0.37,198.8,0.37,2
"2022-01-31 23:32:00",9011,2.217407,36.03696,1.55,7.6,1.55,1.9
"2022-01-31 23:33:00",9012,2.198586,36.08232,0.95,7,0.95,1.9
"2022-01-31 23:34:00",9013,2.213837,36.02183,1.07,306.7,1.07,2.2
"2022-01-31 23:35:00",9014,2.209229,36.03106,1.08,345.7,1.08,1.9
"2022-01-31 23:36:00",9015,2.231003,35.93435,2.74,358.3,2.74,2
"2022-01-31 23:37:00",9016,2.175301,36.03532,0.86,154.9,0.86,2
"2022-01-31 23:38:00",9017,2.177361,36.03496,2.49,343.5,2.49,2
"2022-01-31 23:39:00",9018,2.171982,36.02606,1.33,341.7,1.33,2
"2022-01-31 23:40:00",9019,2.161171,36.03223,0.69,347.1,0.69,1.9
"2022-01-31 23:41:00",9020,2.184044,36.07908,0.12,196.8,0.12,2
"2022-01-31 23:42:00",9021,2.175201,36.03611,0.86,277.8,0.86,2
"2022-01-31 23:43:00",9022,2.179932,36.05018,1.61,359.3,1.61,1.9
"2022-01-31 23:44:00",9023,2.174759,35.98848,1.23,108.9,1.23,2.1
"2022-01-31 23:45:00",9024,2.10968,36.02938,0.85,62.9,0.85,2
"2022-01-31 23:46:00",9025,2.099876,36.02004,1.37,359.3,1.37,2
"2022-01-31 23:47:00",9026,2.135605,36.09902,0.93,4.1,0.93,2.1
"2022-01-31 23:48:00",9027,2.140862,36.02262,0.79,318.4,0.79,1.9
"2022-01-31 23:49:00",9028,2.140244,36.05029,0.99,13.6,0.99,2
"2022-01-31 23:50:00",9029,2.102715,35.98413,1.98,356.5,1.98,1.9
"2022-01-31 23:51:00",9030,2.104942,36.01921,1.26,349.8,1.26,1.9
"2022-01-31 23:52:00",9031,2.125587,36.02612,1.88,12,1.88,1.9
"2022-01-31 23:53:00",9032,2.128212,36.02921,2.25,28,2.25,2
"2022-01-31 23:54:00",9033,2.124901,36.04075,2.72,327.5,2.72,2
"2022-01-31 23:55:00",9034,2.107391,35.97739,1.23,314.9,1.23,2
"2022-01-31 23:56:00",9035,2.126678,36.02753,0.21,348.6,0.21,1.9
"2022-01-31 23:57:00",9036,2.107452,36.02828,0.61,251.4,0.61,2
"2022-01-31 23:58:00",9037,2.121788,35.98206,1.55,9.3,1.55,2
"2022-01-31 23:59:00",9038,2.137657,36.00688,0.69,326.1,0.69,2
"2022-02-01 00:00:00",9039,2.144455,36.0181,1.46,110.7,1.46,2
"2022-02-01 00:01:00",9040,2.104858,36.04492,1.35,174.2,1.35,1.9
"2022-02-01 00:02:00",9041,2.104042,35.98586,1.02,170.5,1.02,2
"2022-02-01 00:03:00",9042,2.126144,35.99736,0.78,235.2,0.78,1.8
"2022-02-01 00:04:00",9043,2.081039,35.94911,0.86,353.5,0.86,1.8
"2022-02-01 00:05:00",9044,2.081482,36.00454,1.36,18.4,1.36,1.8
"2022-02-01 00:06:00",9045,2.084358,35.9943,1,332.4,1,2.1
"2022-02-01 00:07:00",9046,2.011597,35.99014,2.24,10.1,2.24,2
"2022-02-01 00:08:00",9047,2.011574,36.01918,1.25,141.4,1.25,1.8
"2022-02-01 00:09:00",9048,2.056061,36.01128,2.04,357,2.04,1.9
"2022-02-01 00:10:00",9049,2.037544,36.04099,0.57,46.3,0.57,1.8
"2022-02-01 00:11:00",9050,2.017281,36.05406,1.14,340.6,1.14,1.8
"2022-02-01 00:12:00",9051,2.03476,36.02802,0.78,342.9,0.78,1.8
"2022-02-01 00:13:00",9052,1.968597,36.02597,1.07,297,1.07,1.8
"2022-02-01 00:14:00",9053,1.994415,36.08611,0.63,357.9,0.63,1.8
"2022-02-01 00:15:00",9054,2.014854,36.04284,1.28,336.6,1.28,1.8
"2022-02-01 00:16:00",9055,1.948273,36.04293,0.5,161.8,0.5,1.9
"2022-02-01 00:17:00",9056,1.91861,36.02073,1.22,344.1,1.22,1.8
"2022-02-01 00:18:00",9057,1.943817,36.06415,1.72,9.4,1.72,1.8
"2022-02-01 00:19:00",9058,1.950851,36.03671,2.91,359.9,2.91,1.9
"2022-02-01 00:20:00",9059,1.949432,36.06965,1.35,346.9,1.35,1.8
"2022-02-01 00:21:00",9060,1.931389,36.19097,0.4,259.4,0.4,1.7
"2022-02-01 00:22:00",9061,1.917717,36.08609,1.37,14,1.37,1.8
"2022-02-01 00:23:00",9062,1.926064,36.0857,0.7,38.9,0.7,1.7
"2022-02-01 00:24:00",9063,1.969017,36.16649,0.85,237.9,0.85,1.7
"2022-02-01 00:25:00",9064,1.898636,36.10405,1.68,355.8,1.68,1.7
"2022-02-01 00:26:00",9065,1.881027,36.09854,0.72,202.8,0.72,1.7
"2022-02-01 00:27:00",9066,1.893013,36.0944,0.82,11.4,0.82,1.7
"2022-02-01 00:28:00",9067,1.826096,36.08664,0.87,332.1,0.87,1.8
"2022-02-01 00:29:00",9068,1.836731,36.08655,1.15,98.7,1.15,1.7
"2022-02-01 00:30:00",9069,1.86483,36.14034,0.65,299,0.65,1.7
"2022-02-01 00:31:00",9070,1.814873,36.17352,0.49,182.1,0.49,1.6
"2022-02-01 00:32:00",9071,1.838203,36.11759,2,46.6,2,1.6
"2022-02-01 00:33:00",9072,1.843468,36.16422,0.89,298,0.89,1.6
"2022-02-01 00:34:00",9073,1.800461,36.139,1.04,173.9,1.04,1.6
"2022-02-01 00:35:00",9074,1.814308,36.16708,1.7,273.7,1.7,1.5
"2022-02-01 00:36:00",9075,1.803337,36.10199,1.25,286.7,1.25,1.6
"2022-02-01 00:37:00",9076,1.734734,36.15118,0.65,34.7,0.65,1.7
"2022-02-01 00:38:00",9077,1.742607,36.1829,1.63,357.2,1.63,1.5
"2022-02-01 00:39:00",9078,1.776443,36.19997,0.44,358.4,0.44,1.6
"2022-02-01 00:40:00",9079,1.713356,36.19835,0.56,38.6,0.56,1.6
"2022-02-01 00:41:00",9080,1.703743,36.15545,1.41,356.7,1.41,1.6
"2022-02-01 00:42:00",9081,1.701241,36.19253,1.34,342,1.34,1.4
"2022-02-01 00:43:00",9082,1.688469,36.18203,0.21,114.8,0.21,1.5
"2022-02-01 00:44:00",9083,1.688049,36.1993,1.52,1,1.52,1.5
"2022-02-01 00:45:00",9084,1.671356,36.20214,1.17,27.6,1.17,1.5
"2022-02-01 00:46:00",9085,1.652573,36.1707,1.14,14.8,1.14,1.6
"2022-02-01 00:47:00",9086,1.656853,36.19682,1.47,350.4,1.47,1.5
"2022-02-01 00:48:00",9087,1.643951,36.18472,0.95,59.8,0.95,1.6
"2022-02-01 00:49:00",9088,1.6661,36.19511,0.88,263.5,0.88,1.7
"2022-02-01 00:50:00",9089,1.614471,36.2225,0.22,288.2,0.22,1.5
"2022-02-01 00:51:00",9090,1.646896,36.24562,0.75,123.9,0.75,1.4
"2022-02-01 00:52:00",9091,1.553169,36.2063,0.1,257.4,0.1,1.4
"2022-02-01 00:53:00",9092,1.568481,36.22835,0.71,39.3,0.71,1.5
"2022-02-01 00:54:00",9093,1.557892,36.26527,1.7,139.2,1.7,1.4
"2022-02-01 00:55:00",9094,1.571579,36.22914,1,21.8,1,1.4
"2022-02-01 00:56:00",9095,1.558441,36.23823,0.48,284.1,0.48,1.3
"2022-02-01 00:57:00",9096,1.509102,36.20463,1.09,344.6,1.09,1.5
"2022-02-01 00:58:00",9097,1.513885,36.25552,0.26,134.5,0.26,1.5
"2022-02-01 00:59:00",9098,1.526245,36.25293,0.72,10.9,0.72,1.3
"2022-02-01 01:00:00",9099,1.524551,36.28106,1.3,353.1,1.3,1.3
"2022-02-01 01:01:00",9100,1.501961,36.3091,0.34,326.2,0.34,1.4
"2022-02-01 01:02:00",9101,1.471695,36.26003,0.65,35.5,0.65,1.3
"2022-02-01 01:03:00",9102,1.461258,36.28485,0.41,45,0.41,1.3
"2022-02-01 01:04:00",9103,1.438972,36.29324,0.87,4,0.87,1.3
"2022-02-01 01:05:00",9104,1.438019,36.27663,0.64,315.2,0.64,1.3
"2022-02-01 01:06:00",9105,1.444687,36.30361,0.52,1.2,0.52,1.3
"2022-02-01 01:07:00",9106,1.444,36.26841,1.62,2.1,1.62,1.3
"2022-02-01 01:08:00",9107,1.37455,36.31751,0.86,29.9,0.86,1.2
"2022-02-01 01:09:00",9108,1.369858,36.31874,0.15,51.7,0.15,1.2
"2022-02-01 01:10:00",9109,1.406937,36.35881,0.7,357.2,0.7,1.3
"2022-02-01 01:11:00",9110,1.409218,36.3324,0.2,183.9,0.2,1.1
"2022-02-01 01:12:00",9111,1.324486,36.29946,1.49,1.1,1.49,1.2
"2022-02-01 01:13:00",9112,1.330406,36.32088,0.21,57.7,0.21,1.1
"2022-02-01 01:14:00",9113,1.30584,36.323,0.43,100,0.43,1.1
"2022-02-01 01:15:00",9114,1.302849,36.3159,0.21,93.8,0.21,1
"2022-02-01 01:16:00",9115,1.307236,36.33432,0.62,315.6,0.62,1.2
"2022-02-01 01:17:00",9116,1.260742,36.31779,1.71,353.4,1.71,1.1
"2022-02-01 01:18:00",9117,1.235168,36.31444,1.15,349.1,1.15,1.2
"2022-02-01 01:19:00",9118,1.229004,36.42217,1.2,286.6,1.2,1
"2022-02-01 01:20:00",9119,1.242592,36.3739,0.9,25.5,0.9,1.1
"2022-02-01 01:21:00",9120,1.168968,36.36408,0.94,286.8,0.94,1
"2022-02-01 01:22:00",9121,1.146469,36.34294,2.01,24.4,2.01,0.9
"2022-02-01 01:23:00",9122,1.166916,36.35781,1.22,302.4,1.22,0.8
"2022-02-01 01:24:00",9123,1.099602,36.38676,1.36,300.6,1.36,0.8
"2022-02-01 01:25:00",9124,1.079079,36.33538,1.3,52.3,1.3,0.8
"2022-02-01 01:26:00",9125,1.091347,36.34388,2.81,286.8,2.81,0.8
"2022-02-01 01:27:00",9126,1.028717,36.31773,0.23,83.5,0.23,0.6
"2022-02-01 01:28:00",9127,0.9658356,36.31901,0.68,21.3,0.68,0.7
"2022-02-01 01:29:00",9128,0.9460449,36.39406,1.94,343.6,1.94,0.7
"2022-02-01 01:30:00",9129,0.898056,36.33318,1.92,189.9,1.92,0.6
"2022-02-01 01:31:00",9130,0.8499146,36.33648,2.01,349.4,2.01,0.6
"2022-02-01 01:32:00",9131,0.7885284,36.32679,2.86,4.2,2.86,0.6
"2022-02-01 01:33:00",9132,0.7973404,36.36255,1.19,288.3,1.19,0.7
"2022-02-01 01:34:00",9133,0.7884369,36.45694,0.97,293.1,0.97,0.5
"2022-02-01 01:35:00",9134,0.7631836,36.35878,1.33,59.4,1.33,0.7
"2022-02-01 01:36:00",9135,0.7149277,36.3671,0.79,356.2,0.79,0.5
